,Unnamed: 0,source,reference,translation,avg-score,z-score
6864,6864,"V důsledku útoků armáda v posledních letech zatkla a svévolně zadržela tisíce obyvatel Paniai, to vše pod záminkou „zajištění národní svrchovanosti“.",as a result of the attacks  the military has arrested and arbitrarily detained thousands of paniaan residents in recent years  all under the pretext of  securing national sovereignty  ,in response  thousands of people in paniai have been arrested and arbitrarily detained by the military in recent years  under the guise of  safeguarding national sovereignty  ,111.163055,1.7953099
6865,6865,"„Jenom si nemyslím, že tehdy běloši říkali ‚n--r' takovým tónem.“",i just don t think white people said  n r  in that tone back then  ,i just don t think white people back then said  n   a   ,57.150818,-0.5717842
6866,6866,"Folayanová s tímto vyjádřením souhlasí a dodává, že „hnutí je ve skutečnosti podporováno černými ženami a velkou spoustou výstředních černých žen.“",folayan agrees with this statement  adding that  the movement is actually supported by black women and a great many eccentric black women  ,folayan agreed noting that  the movement is really upheld by black women and a lot of queer black women  ,60.66754,-0.41766328
6867,6867,"Na tomto místě založila rodina společnost Westco Jeans, která se rozrostla do řetězce se 160 kamennými obchody.",this is where the family founded westco jeans  which grew into a chain of     stone stores ,there  the family founded westco jeans and grew it into a chain of     retail outlets ,82.378006,0.53380096
6868,6868,"Podle realitních expertů se na ceně projevil fakt, že spojení s prezidentem není dostatečné pro přilákání potenciálních kupujících.",according to real estate experts  the price was influenced by the fact that the connection to the president was not sufficient to attract potential buyers ,according to real estate experts  the price reflected the fact that the connection with the president is not enough to attract potential buyers ,42.97547,-1.1930208
6869,6869,S novou cenou se ale řadí na druhé místo.,but with the new price  it ranks second ,but now with the new price  it is in second place ,88.041954,0.7820243
6870,6870,"Jejich tvůrci je konstruují tak, aby byly příjemné na dotek a působily na první pohled jako opravdová žena.",their creators construct them to be pleasant to the touch and to appear at first glance like a real woman ,their creators want them to feel human to the touch  for them to mimic the movement of a real body ,40.156364,-1.3165686
6871,6871,"V jedné chvíli postava najde na hromadě haraburdí Apple Powerbook, kolečkové brusle a „spoustu dalších věcí z roku 1991“.",at one point  the character finds an apple powerbook  roller skates  and  a lot of other stuff from       in a pile of junk ,at one point a character rummages through an apple powerbook  some in line skates and  a bunch of other things from       ,73.33192,0.1373548
6872,6872,"„Neobyčejné na postu kapitánky týmu je, že jsem byla zvolena ostatními členy týmu. Byla to pro mě velká čest, ale vědomí, že mě zvolili členové týmu je o to potěšující,“ dodala.",the extraordinary thing about being team captain is that i was elected by the other team members  it was a great honor  but knowing that i was elected by the team members is all the more gratifying   she added ,the special thing about being team captain is that it was voted for by the other members of the team  so that it was such a huge honour anyway but to know that your teammates have voted for you and chosen you made it extra special for me   she added ,73.23323,0.13302986
6873,6873,"Po odchodu Trumpa postačí, aby byl následný republikánský kandidát alespoň normální, což bude nesmírné zlepšení.",with trump gone  it will be enough for the subsequent republican nominee to be at least normal  an immense improvement ,when trump goes  the next republican candidate will merely have to be sane to qualify as an immeasurable improvement ,88.11914,0.785407
6874,6874,"Záznamy naznačují, že HMX-1 vyšetřuje možné porušení tohoto nařízení.",records indicate that hmx   is investigating a possible violation of this regulation ,records indicate that hmx   inquired about whether the event might violate the provision ,85.34274,0.663731
6875,6875,"Co se týče útoku, Christopheros si je jistý, že si ho neznámý muž musel s někým splést.",as for the attack  christopheros is sure the unknown man must have mistaken him for someone else ,in terms of the attack  christopheros is convinced that the unknown man must have confused him with someone else ,66.4069,-0.16613512
6876,6876,"Podle studie RAND z roku 2015 náhrady výdajů DoD nezahrnují náklad na personál, avšak zahrnují cenu paliva, údržbu a smluvní náklady.",according to the      rand study  refunds for dod expenses do not include personnel costs  but do include fuel  maintenance and contracted costs ,according to a      rand study  dod reimbursement rates do not include the cost of personnel  but do account for fuel  maintenance  and contracting costs ,106.897705,1.6083803
6877,6877,Kritik Putina dostal mastnou pokutu.,a critic of putin has been slapped with a hefty fine ,a critic of putin received a hefty fine ,69.461876,-0.032250293
6878,6878,"A nejhorší je, že s tím nemůžete vůbec nic udělat.",and the worst part is there s absolutely nothing you can do about it ,and the worst thing is that you can t do anything about it at all ,81.14064,0.47957325
6879,6879,Nechte se přesvědčit v Brně.,be convinced in brno ,let yourself be convinced in brno ,61.675873,-0.373473
6880,6880,Rodiny obětí střelby v Paniai uvítali jeho tvrzení s nedůvěrou.,the families of the victims of the paniai shooting greeted his claim with incredulity ,families of the paniai victims greeted such claims with grim incredulity ,71.338234,0.049981367
6881,6881,"Dokonce souhlasil s tím, aby tu moravskoslezskou vedl hejtman a stínový ministr školství ANO Ivo Vondrák.",he even agreed to have the moravian silesian leader and the shadow education minister yes  ivo vondr k ,he even agreed to allow  hejtman   marshall  and shadow education minister ivo vondr k lead the moravian silesian region ,25.112127,-1.9758843
6882,6882,"Současné hnutí protestující proti nizozemským pravidlům rychle obrátilo svůj hněv proti jakartské vládě, která ovládala celý region s výjimkou zahraničních novinářů nebo dohlížitelů civilních práv.",the current movement protesting the dutch rules quickly turned its ire on the jakarta government  which controlled the entire region except for foreign journalists or civil rights supervisors ,an existing movement agitating for independence against dutch rule swiftly turned its ire against the jakarta government  which maintains tight control over the region  barring foreign journalists or rights monitors ,92.04373,0.95740277
6883,6883,"A přesně to také jsou - skuteční lidé, kteří hovoří ke svým zvoleným vůdcům; učitel, podnikatel a pastor, žádní trolové.",and that s exactly what they are   real people talking to their elected leaders  a teacher  a businessman and a pastor  no trolls ,and they re just that   real people talking to their elected leaders  a teacher  a business owner and a pastor  not trolls ,37.75412,-1.4218472
