,Unnamed: 0,source,reference,translation,avg-score,z-score
7574,7574,"The market looks particularly good for those who may be coming to the end of their existing deals as re-mortgages, many with fee-free options as well as low rates, become ever more popular.""",markkinat n ytt v t erityisen hyv lt  niille  jotka saattavat olla p  tt m ss  olemassa olevia sopimuksia ,markkinat n ytt v t erityisen hyvilt  niille  joiden nykyinen lainasopimus on p  ttym ss   uusintasopimukset ovat entist  suositumpia  niiden korot ovat alhaisia ja tarjolla on my s kuluttomia vaihtoehtoja  ,43.857285,-0.24516816
7575,7575,"And there's another battily villainous plot involving Ronald Reagan (also Mr. Showalter), now abetted by George H. W. Bush (a well-inhabited impression by Michael Ian Black).",ja on toinenkin kolmisylinterinen tontti  jossa on mukana ronald reagan  my s mr  showchange   joka on nyt george h  w  bushin  michael ian mustan hyvin asuttu vaikutelma  ,ja er  ss  hullussa juonessa on mukana ronald reagan  niin ik  n michael showalter  rikoskumppaninaan george h  w  bush  jota n yttelee osuvasti michael ian black  ,60.62979,0.5398063
7576,7576,"As well as attracting holidaymakers, lavender oil is highly sought after for perfume and cosmetics.",sen lis ksi  ett  laventeli ljy houkuttelee lomailijoita  sit  haetaan eritt in paljon hajuvesist  ja kosmetiikasta ,laventeli ljy houkuttaa matkailijoita  ja se on my s eritt in haluttu hajuvesien ja kosmetiikan ainesosa ,58.60547,0.44506547
7577,7577,"""As a coach, I would tell you it's time to run another play.""",valmentajana sanoisin  ett  on aika juosta toinen n ytelm   ,valmentajana sanoisin teille  ett  on uuden pelin aika  ,70.167336,0.9861754
7578,7578,"When Bardina Degei cooks dinner, she doesn't use a stove.",kun bardina degei kokkaa illallista  h n ei k yt  ulostetta ,bardina degei ei k yt  ruoanlaitossa hellaa ,31.852694,-0.8069982
7579,7579,She slowly started to feel better.,h n alkoi hiljalleen tuntua paremmalta ,paraneminen alkoi pikkuhiljaa ,54.793243,0.2666485
7580,7580,"When the ministry originally prepared the reform of the Alcohol Act, making the distillation of moonshine legal was not even considered.",kun ministeri  alun perin valmisteli alkoholilain uudistusta  moonpaistin tislauksen tekemist  lailliseksi ei edes harkittu ,kun ministeri  valmisteli alkoholilain uudistusta  pontikan tislausta ei harkittu laillistettavaksi ,51.578102,0.11617584
7581,7581,"Judge Moniz said Carter sought attention through Mr Roy's death, ordering that she not be allowed to profit from the case through any press.",tuomari monizin mukaan carter haki huomiota royn kuoleman kautta ja m  r si  ett  h n ei saa hy ty  tapauksesta mink  n lehdist n kautta ,tuomari moniz sanoi  ett  carter haki huomiota royn kuolemalla  tuomari m  r si  ett  carter ei saa hy ty  tapauksesta antamalla haastatteluja ,69.38974,0.94978297
7582,7582,It demands every company to ensure that their employees who offer investment services have sufficient skills.,se vaatii kaikkia yrityksi  varmistamaan  ett  niiden sijoituspalveluja tarjoavilla ty ntekij ill  on riitt v sti osaamista ,se edellytt    ett  jokainen yritys vastaa siit   ett  sijoituspalveluja tarjoava henkil st  on riitt v n osaavaa ,53.50966,0.20657513
7583,7583,"Vasyl Lomachenko and Mikey Garcia, who should be on a collision course to stage the most compelling boxing match under 147 pounds in the near future, met each other for the first time Thursday.",vasyl lomachenko ja mikey garcia  joiden pit isi olla t rm yskurssilla laittamassa vajaan     punnan vakuuttavin nyrkkeilyottelu  tapasivat toisensa ensimm ist  kertaa torstaina ,vasyl lomat enko ja mikey garcia  joiden pit isi olla t rm yskurssilla kohti alle      kiloisten sarjan l hitulevaisuuden kiinnostavinta nyrkkeilyottelua  kohtasivat torstaina toisensa ensimm isen kerran ,99.27034,2.3482327
7584,7584,"We can't take our children to the day-care centre or go to work without it"", Tommi says.",emme voi vied  lapsiamme p iv hoitopaikkaan tai menn  t ihin ilman sit     tommi sanoo ,on hankala vied  lapsia tarhaan ja k yd  t iss  ilman sit   tommi sanoo ,66.980194,0.8370132
7585,7585,Erfan had to think creatively to resolve the brief.,erfan joutui miettim  n luovasti ongelman ratkaisemiseksi ,ratkaisu vaati erfanilta luovaa ajattelua ,76.89281,1.300936
7586,7586,Brothers fight over $500 million property empire,veljekset taistelevat     miljoonan dollarin kiinteist imperiumista,veljekset taistelevat yli     miljoonan dollarin kiinteist omaisuudesta,14.978355,-1.5967385
7587,7587,"A Nato statement said that Thursday evening's blast happened when a joint patrol with the Afghan army was attacked by a ""personnel-borne improvised explosive device.""",naton lausunnossa todettiin  ett  torstai illan r j hdys tapahtui  kun  personnelmainen improvisoitu r j hdysaine  hy kk si afganistanin armeijan kanssa yhteisen partion kimppuun ,naton lausunnon mukaan torstai iltainen r j hdys sattui  kun naton ja afganistanin armeijan yhteinen partio joutui  henkil n kantamalla omatekoisella r j hdyslaitteella  tehdyn hy kk yksen kohteeksi ,56.753662,0.3583986
7588,7588,"""The new act removes any requirements related to flavouring substances and permits the preparation of kilju"", Mäkelä specifies.",uusi laki poistaa kaikki aromiaineisiin liittyv t vaatimukset ja sallii kiljun valmistamisen   m kel  tarkentaa ,uusi laki poistaa vaatimukset maku  ja aromiaineista ja mahdollistaa kiljun valmistuksen  m kel  tarkentaa ,71.62752,1.0545138
7589,7589,It's no surprise that the people most likely to haul contraband past security - knowingly or unknowingly - were those who fly the most.,se ei ole yll tys  ett  ihmiset todenn k isesti vet   salakuljetus ohi turvallisuuden   tietoisesti tai tiet m tt  n   olivat ne  jotka lent v t eniten ,ei ole yll tt v    ett  eniten matkustavat viev t my s salakuljetustavaroita todenn k isimmin ohi turvatarkastuksen   tietoisesti tai tiet m tt  n ,32.721382,-0.76634246
7590,7590,"Cornell-Duranleau was pronounced dead on the scene and detectives are investigating the stabbing as a homicide while police actively search for the two suspects, officials said.",cornell duranleau julistettiin kuolleeksi tapahtumapaikalla ja etsij t tutkivat puukotusta henkirikoksena samalla  kun poliisi etsii aktiivisesti kahta ep ilty   kertoivat viranomaiset ,viranomaisten mukaan cornell duranleau todettiin kuolleeksi tapahtumapaikalla ja puukotusta tutkitaan murhana  poliisi etsii aktiivisesti kahta ep ilty  ,79.80577,1.4372663
7591,7591,"Every competition seems to have a different winner.""",jokaisessa kilpailussa n ytt   olevan erilainen voittaja   ,joka kisassa tuntuu olevan eri voittaja ,43.10431,-0.28040838
7592,7592,I don't remember the last time I was that sick.,en muista viimeist  kertaa  kun olin niin sairas ,en muista  milloin olen viimeksi ollut noin pitk  n kipe n  ,23.534216,-1.1963134
7593,7593,"Season three and four have already been confirmed by the streaming service, the former receiving its first trailer, teasing the show's upcoming villains.",kauden kolme ja nelj  on jo vahvistanut suoratoistopalvelu  ensin saanut ensimm inen traileri  joka repii show n tulevia roistoja ,suoratoistopalvelu on jo vahvistanut  ett  sarjasta n hd  n kolmas ja nelj s tuotantokausi  kolmannen kauden traileri on julkistettu  ja siin  esitell  n sarjan uudet konnat ,68.64012,0.91469985
7594,7594,"Over at Ruby Tuesday, the company is getting new insight on its employees, and it's hoping that in the long run, this will convert to better retention of workers in an industry known for high turnover.",rubyn tiistain aikana yhti  saa uutta tietoa ty ntekij ist  n  ja se toivoo  ett  pitk ll  aikav lill  t m  johtaa ty ntekij iden parempaan s ilytt miseen alalla  joka on tunnettu suuresta liikevaihdosta ,ruby tuesday ymm rt   ty ntekij it  n entist  paremmin ja toivoo  ett  syvempi ymm rrys auttaa sit  parantamaan henkil st n pysyvyytt  pitk ll  aikav lill  toimialalla  joka tunnetaan ty ntekij iden suuresta vaihtuvuudesta ,51.021523,0.09012721
7595,7595,Bojorquez glanced over at the police officers standing guard to see if they were alert.,bojorquez kiilasi vartiossa seisoville poliiseille katsomaan  olivatko he varuillaan ,bojorquez vilkaisi toimitusta vartioivia poliiseja ,56.740913,0.3578019
7596,7596,"The governor's staff dismissed the lawsuit as frivolous, and the online commentary was rich with a ""who cares?"" backlash.",kuvern  rin henkil kunta hylk si syytteen kevytmielisen   ja nettikommentissa oli runsaasti  kuka v litt      vastaiskua ,h nen henkil kuntansa pit   haastetta perusteettomana  ja suhtautuminen oli v h ttelev   my s verkossa ,62.775635,0.6402345
7597,7597,"Finland has one of the lowest child mortality rates in the world, only two deaths per 1,000 births.",suomessa on yksi maailman alhaisimmista lapsikuolleisuusluvuista  vain kaksi kuolemaa tuhatta synnytyst  kohti ,suomessa on yksi maailman alhaisimmista lapsikuolleisuuslukemista  vain kaksi kuollutta tuhatta syntynytt  kohti ,60.848427,0.55003875
7598,7598,The leader of the mob - a middle aged man in a pinstriped suit - took a long drag on his cigar and peered through the windshield.,joukon johtaja   keski ik inen mies pinssipuvussa   otti pitk n vedon sikarinsa p  lle ja hyytyi tuulilasin l pi ,joukon johtaja  raidalliseen pukuun pukeutunut keski ik inen mies ottaa syv n henk yksen sikaristaan ja tiirailee tuulilasin l pi ,52.41883,0.155523
7599,7599,They believe that the Syrian civil war would have to end and Isis would have to be driven out of the country in order for them to return.,he uskovat  ett  syyrian sis llissota olisi lopetettava ja isis j rjest  olisi ajettava pois maasta  jotta he voisivat palata ,heid n mukaansa syyrian sodan loppuminen ja isisin l hteminen maasta ovat t rkeimm t asiat  joiden pit isi tapahtua  jotta he voisivat palata kotimaahansa ,60.942467,0.5544399
7600,7600,Iuel's family moved to Norway when she was two years old.,iuelin perhe muutti norjaan  kun h n oli kaksivuotias ,iuelin perhe muutti norjaan amalien ollessa   vuotias ,56.49816,0.34644082
7601,7601,"For dinner, Sofia had chosen a beautiful light blue dress that fit her perfectly.",illalliselle sofia oli valinnut kauniin vaalean sinisen mekon  joka sopii h nelle t ydellisesti ,tapahtuman illalliselle sofia oli valinnut ylleen kauniin pastellinsinisen mekon  joka laskeutui upeasti ,46.36911,-0.12761156
7602,7602,"In Loimaa, lightning set a shed on fire in Harjulantie a little before midnight.",loimaalla salama sytytti vuodon tuleen harjulantiell  hieman ennen puoltay t  ,loimaalla taas salama sytytti ulkorakennuksen ilmiliekkeihin harjulantiell  ennen puoltay t  ,14.02154,-1.6415187
7603,7603,"As German automakers face scrutiny, the government of Chancellor Angela Merkel has also been accused of coddling the powerful car companies and of ignoring signs of the problem.",kun saksalaiset autonvalmistajat joutuvat tarkastelun kohteeksi  liittokansleri angela merkelin hallitusta on syytetty my s voimakkaiden autoyhti iden n pistyksest  ja ongelman merkkien sivuuttamisesta ,saksalaisia autonvalmistajia tarkkaillaan tiukasti  ja liittokansleri angela merkeli  on syytetty suurten autoyhti iden my t ilyst  ja ongelmien sivuuttamisesta ,53.946022,0.22699748
7604,7604,"They spent the next six years working on uncovering the beast within the 2,500-pound (1,100 kg) lump of earth.",he ty skenteliv t seuraavat kuusi vuotta pedon paljastamiseksi       punnassa        kg  maan p  ll  ,siell  petoa kaivettiin esiin kuuden vuoden ajan       kilon lohkareesta ,29.921675,-0.8973723
7605,7605,"He does not seem to be interested in a rematch with Helenius, as he has his eyes set on Dillian Whyte.",h n ei n yt  olevan kiinnostunut uusintaottelusta heleniuksen kanssa  sill  h nell  on silm t kiinni dillian whytelle ,h nt  ei kaikesta p  tellen kiinnosta uusintaottelu heleniuksen kanssa  vaan t ht imess  on dillian whyte ,21.343584,-1.2988378
7606,7606,Global athletics boss Sebastian Coe praised what he described as a candid apology from Russia over a doping scandal on Thursday but reiterated it was not the moment for the country to be readmitted to the sport.,maailmanlaajuinen urheilupomo sebastian coe kehui kuvaamaansa ven j n kankeaksi anteeksipyynn ksi dopingskandaalin vuoksi torstaina  mutta toisti  ett  ei ole se hetki  jolloin maa otetaan takaisin urheiluun ,maailman yleisurheilupomo sebastian coe ylisti avomieliseksi kuvailemaansa anteeksipyynt    jonka ven j  esitti dopingskandaalin vuoksi torstaina  coe kuitenkin lis si  ettei viel  ollut aika lopettaa ven j n osallistumiskieltoa ,39.27498,-0.45962587
7607,7607,"In the north, there will be a heavy cloud cover in the afternoon with local showers.",pohjoisessa tulee iltap iv ll  raskas pilvipeite  jossa on paikallisia suihkuja ,pohjoisessa pilvisyys on iltap iv ll  runsasta ja tulee yksitt isi  sadekuuroja ,65.33192,0.7598717
7608,7608,"""I was training in Espoo and started to enjoy all of this again.",olin treenaamassa espoossa ja aloin taas nauttia t st  kaikesta ,olin espoossa treenaamassa ja sain tekemisen ilon takaisin ,62.06373,0.60691637
7609,7609,The Taliban said they had carried out that attack.,talebanit kertoivat tehneens  iskun ,taliban ilmoitti olevansa iskun takana ,41.21103,-0.36901626
7610,7610,Transcripts of his first call with Australian Prime Minister Malcolm Turnbull were also published revealing a tense exchange.,my s h nen ensimm isest  puhelustaan australian p  ministerin malcolm turnbullin kanssa julkaistiin kirjoituksia  jotka paljastivat kire n vaihdon ,washington post julkaisi my s litteroinnin trumpin ensimm isest  puhelusta australian p  ministerille malcolm turnbullille  puhelun aikana k ytiin kire   sananvaihtoa ,43.44519,-0.2644547
7611,7611,The ministry of foreign affairs reported bTV that Bulgarians were later released.,ulkoministeri  kertoi btv  lle  ett  bulgarialaiset vapautettiin my hemmin ,televisiokanava btv n mukaan ulkoministeri  ilmoitti my hemmin vapauttaneensa bulgarialaiset ,58.625275,0.4459924
7612,7612,"""It's very, very sad that my brother Paul has chosen to sue me and drag our family name through the courts,"" he wrote.",on hyvin  hyvin surullista  ett  veljeni paul on p  tt nyt haastaa minut oikeuteen ja vet   sukunimemme oikeuteen   h n kirjoitti ,on hyvin surullista  ett  veljeni paul on p  tt nyt haastaa minut oikeuteen ja vet   perheemme nimen mukaan oikeustaisteluun   h n kirjoitti ,57.582314,0.3971805
7613,7613,"""They should know who I am, and they do know it, but they refuse to accept it or can't accept it"", she continues.",heid n pit isi tiet    kuka min  olen  ja he tiet v t sen  mutta he eiv t suostu hyv ksym  n sit  tai eiv t voi hyv ksy  sit    h n jatkaa ,heid n tulisi tiet   ja he tiet v t kuka olen  mutta eiv t suostu tai pysty sis ist m  n sit    h n jatkaa ,62.50377,0.62751085
